GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AOB001
"G0100010","1880","Alabama","010","Autauga","0010","Autauga",13108
"G0100030","1880","Alabama","010","Baldwin","0030","Baldwin",8603
"G0100050","1880","Alabama","010","Barbour","0050","Barbour",33979
"G0100070","1880","Alabama","010","Bibb","0070","Bibb",9487
"G0100090","1880","Alabama","010","Blount","0090","Blount",15369
"G0100110","1880","Alabama","010","Bullock","0110","Bullock",29066
"G0100130","1880","Alabama","010","Butler","0130","Butler",19649
"G0100150","1880","Alabama","010","Calhoun","0150","Calhoun",19591
"G0100170","1880","Alabama","010","Chambers","0170","Chambers",23440
"G0100190","1880","Alabama","010","Cherokee","0190","Cherokee",19108
"G0100210","1880","Alabama","010","Chilton","0210","Chilton",10793
"G0100230","1880","Alabama","010","Choctaw","0230","Choctaw",15731
"G0100250","1880","Alabama","010","Clarke","0250","Clarke",17806
"G0100270","1880","Alabama","010","Clay","0270","Clay",12938
"G0100290","1880","Alabama","010","Cleburne","0290","Cleburne",10976
"G0100310","1880","Alabama","010","Coffee","0310","Coffee",8119
"G0100330","1880","Alabama","010","Colbert","0330","Colbert",16153
"G0100350","1880","Alabama","010","Conecuh","0350","Conecuh",12605
"G0100370","1880","Alabama","010","Coosa","0370","Coosa",15113
"G0100390","1880","Alabama","010","Covington","0390","Covington",5639
"G0100410","1880","Alabama","010","Crenshaw","0410","Crenshaw",11726
"G0100430","1880","Alabama","010","Cullman","0430","Cullman",6355
"G0100450","1880","Alabama","010","Dale","0450","Dale",12677
"G0100470","1880","Alabama","010","Dallas","0470","Dallas",48433
"G0100490","1880","Alabama","010","DeKalb","0490","Dekalb",12675
"G0100510","1880","Alabama","010","Elmore","0510","Elmore",17502
"G0100530","1880","Alabama","010","Escambia","0530","Escambia",5719
"G0100550","1880","Alabama","010","Etowah","0550","Etowah",15398
"G0100570","1880","Alabama","010","Fayette","0570","Fayette",10135
"G0100590","1880","Alabama","010","Franklin","0590","Franklin",9155
"G0100610","1880","Alabama","010","Geneva","0610","Geneva",4342
"G0100630","1880","Alabama","010","Greene","0630","Greene",21931
"G0100650","1880","Alabama","010","Hale","0650","Hale",26553
"G0100670","1880","Alabama","010","Henry","0670","Henry",18761
"G0100710","1880","Alabama","010","Jackson","0710","Jackson",25114
"G0100730","1880","Alabama","010","Jefferson","0730","Jefferson",23272
"G0100750","1880","Alabama","010","Lamar","0750","Lamar",12142
"G0100770","1880","Alabama","010","Lauderdale","0770","Lauderdale",21035
"G0100790","1880","Alabama","010","Lawrence","0790","Lawrence",21392
"G0100810","1880","Alabama","010","Lee","0810","Lee",27262
"G0100830","1880","Alabama","010","Limestone","0830","Limestone",21600
"G0100850","1880","Alabama","010","Lowndes","0850","Lowndes",31176
"G0100870","1880","Alabama","010","Macon","0870","Macon",17371
"G0100890","1880","Alabama","010","Madison","0890","Madison",37625
"G0100910","1880","Alabama","010","Marengo","0910","Marengo",30890
"G0100930","1880","Alabama","010","Marion","0930","Marion",9364
"G0100950","1880","Alabama","010","Marshall","0950","Marshall",14585
"G0100970","1880","Alabama","010","Mobile","0970","Mobile",48653
"G0100990","1880","Alabama","010","Monroe","0990","Monroe",17091
"G0101010","1880","Alabama","010","Montgomery","1010","Montgomery",52356
"G0101030","1880","Alabama","010","Morgan","1030","Morgan",16428
"G0101050","1880","Alabama","010","Perry","1050","Perry",30741
"G0101070","1880","Alabama","010","Pickens","1070","Pickens",21479
"G0101090","1880","Alabama","010","Pike","1090","Pike",20640
"G0101110","1880","Alabama","010","Randolph","1110","Randolph",16575
"G0101130","1880","Alabama","010","Russell","1130","Russell",24837
"G0101150","1880","Alabama","010","St Clair","1150","St Clair",14462
"G0101170","1880","Alabama","010","Shelby","1170","Shelby",17236
"G0101190","1880","Alabama","010","Sumter","1190","Sumter",28728
"G0101210","1880","Alabama","010","Talladega","1210","Talladega",23360
"G0101230","1880","Alabama","010","Tallapoosa","1230","Tallapoosa",23401
"G0101250","1880","Alabama","010","Tuscaloosa","1250","Tuscaloosa",24957
"G0101270","1880","Alabama","010","Walker","1270","Walker",9479
"G0101290","1880","Alabama","010","Washington","1290","Washington",4538
"G0101310","1880","Alabama","010","Wilcox","1310","Wilcox",31828
"G0101330","1880","Alabama","010","Winston","1330","Winston",4253
"G0250055","1880","Alaska Territory","025","Northern District","0055","Northern District",9964
"G0250095","1880","Alaska Territory","025","Southern District","0095","Southern District",23462
"G0450015","1880","Arizona Territory","045","Apache","0015","Apache",5283
"G0450135","1880","Arizona Territory","045","Maricopa","0135","Maricopa",5689
"G0450155","1880","Arizona Territory","045","Mohave","0155","Mohave",1190
"G0450195","1880","Arizona Territory","045","Pima","0195","Pima",17006
"G0450215","1880","Arizona Territory","045","Pinal","0215","Pinal",3044
"G0450255","1880","Arizona Territory","045","Yavapai","0255","Yavapai",5013
"G0450275","1880","Arizona Territory","045","Yuma","0275","Yuma",3215
"G0500010","1880","Arkansas","050","Arkansas","0010","Arkansas",8038
"G0500030","1880","Arkansas","050","Ashley","0030","Ashley",10156
"G0500050","1880","Arkansas","050","Baxter","0050","Baxter",6004
"G0500070","1880","Arkansas","050","Benton","0070","Benton",20328
"G0500090","1880","Arkansas","050","Boone","0090","Boone",12146
"G0500110","1880","Arkansas","050","Bradley","0110","Bradley",6285
"G0500130","1880","Arkansas","050","Calhoun","0130","Calhoun",5671
"G0500150","1880","Arkansas","050","Carroll","0150","Carroll",13337
"G0500170","1880","Arkansas","050","Chicot","0170","Chicot",10117
"G0500190","1880","Arkansas","050","Clark","0190","Clark",15771
"G0500210","1880","Arkansas","050","Clay","0210","Clay",7213
"G0500270","1880","Arkansas","050","Columbia","0270","Columbia",14090
"G0500290","1880","Arkansas","050","Conway","0290","Conway",12755
"G0500310","1880","Arkansas","050","Craighead","0310","Craighead",7037
"G0500330","1880","Arkansas","050","Crawford","0330","Crawford",14740
"G0500350","1880","Arkansas","050","Crittenden","0350","Crittenden",9415
"G0500370","1880","Arkansas","050","Cross","0370","Cross",5050
"G0500390","1880","Arkansas","050","Dallas","0390","Dallas",6505
"G0500410","1880","Arkansas","050","Desha","0410","Desha",8973
"G0500415","1880","Arkansas","050","Dorsey","0415","Dorsey",8370
"G0500430","1880","Arkansas","050","Drew","0430","Drew",12231
"G0500450","1880","Arkansas","050","Faulkner","0450","Faulkner",12786
"G0500470","1880","Arkansas","050","Franklin","0470","Franklin",14951
"G0500490","1880","Arkansas","050","Fulton","0490","Fulton",6720
"G0500510","1880","Arkansas","050","Garland","0510","Garland",9023
"G0500530","1880","Arkansas","050","Grant","0530","Grant",6185
"G0500550","1880","Arkansas","050","Greene","0550","Greene",7480
"G0500570","1880","Arkansas","050","Hempstead","0570","Hempstead",19015
"G0500590","1880","Arkansas","050","Hot Spring","0590","Hot Spring",7775
"G0500610","1880","Arkansas","050","Howard","0610","Howard",9917
"G0500630","1880","Arkansas","050","Independence","0630","Independence",18086
"G0500650","1880","Arkansas","050","Izard","0650","Izard",10857
"G0500670","1880","Arkansas","050","Jackson","0670","Jackson",10877
"G0500690","1880","Arkansas","050","Jefferson","0690","Jefferson",22386
"G0500710","1880","Arkansas","050","Johnson","0710","Johnson",11565
"G0500730","1880","Arkansas","050","Lafayette","0730","Lafayette",5730
"G0500750","1880","Arkansas","050","Lawrence","0750","Lawrence",8782
"G0500770","1880","Arkansas","050","Lee","0770","Lee",13288
"G0500790","1880","Arkansas","050","Lincoln","0790","Lincoln",9255
"G0500810","1880","Arkansas","050","Little River","0810","Little River",6404
"G0500830","1880","Arkansas","050","Logan","0830","Logan",14885
"G0500850","1880","Arkansas","050","Lonoke","0850","Lonoke",12146
"G0500870","1880","Arkansas","050","Madison","0870","Madison",11455
"G0500890","1880","Arkansas","050","Marion","0890","Marion",7907
"G0500910","1880","Arkansas","050","Miller","0910","Miller",9919
"G0500930","1880","Arkansas","050","Mississippi","0930","Mississippi",7332
"G0500950","1880","Arkansas","050","Monroe","0950","Monroe",9574
"G0500970","1880","Arkansas","050","Montgomery","0970","Montgomery",5729
"G0500990","1880","Arkansas","050","Nevada","0990","Nevada",12959
"G0501010","1880","Arkansas","050","Newton","1010","Newton",6120
"G0501030","1880","Arkansas","050","Ouachita","1030","Ouachita",11758
"G0501050","1880","Arkansas","050","Perry","1050","Perry",3872
"G0501070","1880","Arkansas","050","Phillips","1070","Phillips",21262
"G0501090","1880","Arkansas","050","Pike","1090","Pike",6345
"G0501110","1880","Arkansas","050","Poinsett","1110","Poinsett",2192
"G0501130","1880","Arkansas","050","Polk","1130","Polk",5857
"G0501150","1880","Arkansas","050","Pope","1150","Pope",14322
"G0501170","1880","Arkansas","050","Prairie","1170","Prairie",8435
"G0501190","1880","Arkansas","050","Pulaski","1190","Pulaski",32616
"G0501210","1880","Arkansas","050","Randolph","1210","Randolph",11724
"G0501230","1880","Arkansas","050","St Francis","1230","St Francis",8389
"G0501250","1880","Arkansas","050","Saline","1250","Saline",8953
"G0501270","1880","Arkansas","050","Scott","1270","Scott",9174
"G0501290","1880","Arkansas","050","Searcy","1290","Searcy",7278
"G0501310","1880","Arkansas","050","Sebastian","1310","Sebastian",19560
"G0501330","1880","Arkansas","050","Sevier","1330","Sevier",6192
"G0501350","1880","Arkansas","050","Sharp","1350","Sharp",9047
"G0501370","1880","Arkansas","050","Stone","1370","Stone",5089
"G0501390","1880","Arkansas","050","Union","1390","Union",13419
"G0501410","1880","Arkansas","050","Van Buren","1410","Van Buren",9565
"G0501430","1880","Arkansas","050","Washington","1430","Washington",23844
"G0501450","1880","Arkansas","050","White","1450","White",17794
"G0501470","1880","Arkansas","050","Woodruff","1470","Woodruff",8646
"G0501490","1880","Arkansas","050","Yell","1490","Yell",13852
"G0600010","1880","California","060","Alameda","0010","Alameda",62976
"G0600030","1880","California","060","Alpine","0030","Alpine",539
"G0600050","1880","California","060","Amador","0050","Amador",11384
"G0600070","1880","California","060","Butte","0070","Butte",18721
"G0600090","1880","California","060","Calaveras","0090","Calaveras",9094
"G0600110","1880","California","060","Colusa","0110","Colusa",13118
"G0600130","1880","California","060","Contra Costa","0130","Contra Costa",12525
"G0600150","1880","California","060","Del Norte","0150","Del Norte",2584
"G0600170","1880","California","060","El Dorado","0170","El Dorado",10683
"G0600190","1880","California","060","Fresno","0190","Fresno",9478
"G0600230","1880","California","060","Humboldt","0230","Humboldt",15512
"G0600270","1880","California","060","Inyo","0270","Inyo",2928
"G0600290","1880","California","060","Kern","0290","Kern",5601
"G0600330","1880","California","060","Lake","0330","Lake",6596
"G0600350","1880","California","060","Lassen","0350","Lassen",3340
"G0600370","1880","California","060","Los Angeles","0370","Los Angeles",33381
"G0600410","1880","California","060","Marin","0410","Marin",11324
"G0600430","1880","California","060","Mariposa","0430","Mariposa",4339
"G0600450","1880","California","060","Mendocino","0450","Mendocino",12800
"G0600470","1880","California","060","Merced","0470","Merced",5656
"G0600490","1880","California","060","Modoc","0490","Modoc",4399
"G0600510","1880","California","060","Mono","0510","Mono",7499
"G0600530","1880","California","060","Monterey","0530","Monterey",11302
"G0600550","1880","California","060","Napa","0550","Napa",13235
"G0600570","1880","California","060","Nevada","0570","Nevada",20823
"G0600610","1880","California","060","Placer","0610","Placer",14232
"G0600630","1880","California","060","Plumas","0630","Plumas",6180
"G0600670","1880","California","060","Sacramento","0670","Sacramento",34390
"G0600690","1880","California","060","San Benito","0690","San Benito",5584
"G0600710","1880","California","060","San Bernardino","0710","San Bernardino",7786
"G0600730","1880","California","060","San Diego","0730","San Diego",8618
"G0600750","1880","California","060","San Francisco","0750","San Francisco",233959
"G0600770","1880","California","060","San Joaquin","0770","San Joaquin",24349
"G0600790","1880","California","060","San Luis Obispo","0790","San Luis Obispo",9142
"G0600810","1880","California","060","San Mateo","0810","San Mateo",8669
"G0600830","1880","California","060","Santa Barbara","0830","Santa Barbara",9513
"G0600850","1880","California","060","Santa Clara","0850","Santa Clara",35039
"G0600870","1880","California","060","Santa Cruz","0870","Santa Cruz",12802
"G0600890","1880","California","060","Shasta","0890","Shasta",9492
"G0600910","1880","California","060","Sierra","0910","Sierra",6623
"G0600930","1880","California","060","Siskiyou","0930","Siskiyou",8610
"G0600950","1880","California","060","Solano","0950","Solano",18475
"G0600970","1880","California","060","Sonoma","0970","Sonoma",25926
"G0600990","1880","California","060","Stanislaus","0990","Stanislaus",8751
"G0601010","1880","California","060","Sutter","1010","Sutter",5159
"G0601030","1880","California","060","Tehama","1030","Tehama",9301
"G0601050","1880","California","060","Trinity","1050","Trinity",4999
"G0601070","1880","California","060","Tulare","1070","Tulare",11281
"G0601090","1880","California","060","Tuolumne","1090","Tuolumne",7848
"G0601110","1880","California","060","Ventura","1110","Ventura",5073
"G0601130","1880","California","060","Yolo","1130","Yolo",11772
"G0601150","1880","California","060","Yuba","1150","Yuba",11284
"G0800050","1880","Colorado","080","Arapahoe","0050","Arapahoe",38644
"G0800110","1880","Colorado","080","Bent","0110","Bent",1654
"G0800130","1880","Colorado","080","Boulder","0130","Boulder",9723
"G0800150","1880","Colorado","080","Chaffee","0150","Chaffee",6512
"G0800190","1880","Colorado","080","Clear Creek","0190","Clear Creek",7823
"G0800210","1880","Colorado","080","Conejos","0210","Conejos",5605
"G0800230","1880","Colorado","080","Costilla","0230","Costilla",2879
"G0800270","1880","Colorado","080","Custer","0270","Custer",8080
"G0800350","1880","Colorado","080","Douglas","0350","Douglas",2486
"G0800390","1880","Colorado","080","Elbert","0390","Elbert",1708
"G0800410","1880","Colorado","080","El Paso","0410","El Paso",7949
"G0800430","1880","Colorado","080","Fremont","0430","Fremont",4735
"G0800470","1880","Colorado","080","Gilpin","0470","Gilpin",6489
"G0800490","1880","Colorado","080","Grand","0490","Grand",417
"G0800510","1880","Colorado","080","Gunnison","0510","Gunnison",8235
"G0800530","1880","Colorado","080","Hinsdale","0530","Hinsdale",1487
"G0800550","1880","Colorado","080","Huerfano","0550","Huerfano",4124
"G0800590","1880","Colorado","080","Jefferson","0590","Jefferson",6804
"G0800650","1880","Colorado","080","Lake","0650","Lake",23563
"G0800670","1880","Colorado","080","La Plata","0670","La Plata",1110
"G0800690","1880","Colorado","080","Larimer","0690","Larimer",4892
"G0800710","1880","Colorado","080","Las Animas","0710","Las Animas",8903
"G0800910","1880","Colorado","080","Ouray","0910","Ouray",2669
"G0800930","1880","Colorado","080","Park","0930","Park",3970
"G0801010","1880","Colorado","080","Pueblo","1010","Pueblo",7617
"G0801050","1880","Colorado","080","Rio Grande","1050","Rio Grande",1944
"G0801070","1880","Colorado","080","Routt","1070","Routt",140
"G0801090","1880","Colorado","080","Saguache","1090","Saguache",1973
"G0801110","1880","Colorado","080","San Juan","1110","San Juan",1087
"G0801170","1880","Colorado","080","Summit","1170","Summit",5459
"G0801230","1880","Colorado","080","Weld","1230","Weld",5646
"G0900010","1880","Connecticut","090","Fairfield","0010","Fairfield",112042
"G0900030","1880","Connecticut","090","Hartford","0030","Hartford",125382
"G0900050","1880","Connecticut","090","Litchfield","0050","Litchfield",52044
"G0900070","1880","Connecticut","090","Middlesex","0070","Middlesex",35589
"G0900090","1880","Connecticut","090","New Haven","0090","New Haven",156523
"G0900110","1880","Connecticut","090","New London","0110","New London",73152
"G0900130","1880","Connecticut","090","Tolland","0130","Tolland",24112
"G0900150","1880","Connecticut","090","Windham","0150","Windham",43856
"G0950015","1880","Dakota Territory","095","Aurora","0015","Aurora",69
"G0950035","1880","Dakota Territory","095","Barnes","0035","Barnes",1585
"G0950037","1880","Dakota Territory","095","Beadle","0037","Beadle",1290
"G0950055","1880","Dakota Territory","095","Billings","0055","Billings",1323
"G0950075","1880","Dakota Territory","095","Bon Homme","0075","Bon Homme",5468
"G0950095","1880","Dakota Territory","095","Boreman","0095","Boreman",534
"G0950115","1880","Dakota Territory","095","Bottineau","0115","Bottineau",0
"G0950135","1880","Dakota Territory","095","Brookings","0135","Brookings",4965
"G0950155","1880","Dakota Territory","095","Brown","0155","Brown",353
"G0950175","1880","Dakota Territory","095","Brule","0175","Brule",238
"G0950195","1880","Dakota Territory","095","Buffalo","0195","Buffalo",63
"G0950215","1880","Dakota Territory","095","Burleigh","0215","Burleigh",3246
"G0950235","1880","Dakota Territory","095","Campbell","0235","Campbell",50
"G0950255","1880","Dakota Territory","095","Cass","0255","Cass",8998
"G0950275","1880","Dakota Territory","095","Cavalier","0275","Cavalier",0
"G0950295","1880","Dakota Territory","095","Charles Mix","0295","Charles Mix",407
"G0950315","1880","Dakota Territory","095","Cheyenne","0315","Cheyenne",0
"G0950335","1880","Dakota Territory","095","Clark","0335","Clark",114
"G0950355","1880","Dakota Territory","095","Clay","0355","Clay",5001
"G0950375","1880","Dakota Territory","095","Codington","0375","Codington",2156
"G0950395","1880","Dakota Territory","095","Custer","0395","Custer",995
"G0950415","1880","Dakota Territory","095","Davison","0415","Davison",1256
"G0950435","1880","Dakota Territory","095","Day","0435","Day",97
"G0950455","1880","Dakota Territory","095","Delano","0455","Delano",0
"G0950475","1880","Dakota Territory","095","Desmet","0475","Desmet",0
"G0950495","1880","Dakota Territory","095","Deuel","0495","Deuel",2302
"G0950515","1880","Dakota Territory","095","Douglas","0515","Douglas",6
"G0950535","1880","Dakota Territory","095","Edmunds","0535","Edmunds",0
"G0950555","1880","Dakota Territory","095","Emmons","0555","Emmons",38
"G0950575","1880","Dakota Territory","095","Faulk","0575","Faulk",4
"G0950595","1880","Dakota Territory","095","Forsythe","0595","Forsythe",0
"G0950615","1880","Dakota Territory","095","Foster","0615","Foster",37
"G0950617","1880","Dakota Territory","095","Fort Sisseton","0617","Fort Sisseton",134
"G0950635","1880","Dakota Territory","095","Gingras","0635","Gingras",0
"G0950655","1880","Dakota Territory","095","Grand Forks","0655","Grand Forks",6248
"G0950675","1880","Dakota Territory","095","Grant","0675","Grant",3010
"G0950695","1880","Dakota Territory","095","Gregory","0695","Gregory",0
"G0950715","1880","Dakota Territory","095","Hamlin","0715","Hamlin",693
"G0950735","1880","Dakota Territory","095","Hand","0735","Hand",153
"G0950755","1880","Dakota Territory","095","Hanson","0755","Hanson",1301
"G0950775","1880","Dakota Territory","095","Howard","0775","Howard",12
"G0950795","1880","Dakota Territory","095","Hughes","0795","Hughes",268
"G0950815","1880","Dakota Territory","095","Hutchinson","0815","Hutchinson",5573
"G0950835","1880","Dakota Territory","095","Hyde","0835","Hyde",0
"G0950875","1880","Dakota Territory","095","Kidder","0875","Kidder",89
"G0950895","1880","Dakota Territory","095","Kingsbury","0895","Kingsbury",1102
"G0950915","1880","Dakota Territory","095","La Moure","0915","La Moure",20
"G0950935","1880","Dakota Territory","095","Lake","0935","Lake",2657
"G0950955","1880","Dakota Territory","095","Lawrence","0955","Lawrence",13248
"G0950975","1880","Dakota Territory","095","Lincoln","0975","Lincoln",5896
"G0950995","1880","Dakota Territory","095","Logan","0995","Logan",0
"G0951015","1880","Dakota Territory","095","Lugenbeel","1015","Lugenbeel",0
"G0951035","1880","Dakota Territory","095","Lyman","1035","Lyman",124
"G0951055","1880","Dakota Territory","095","Mandan","1055","Mandan",0
"G0951075","1880","Dakota Territory","095","McCook","1075","Mccook",1283
"G0951095","1880","Dakota Territory","095","McHenry","1095","Mchenry",0
"G0951115","1880","Dakota Territory","095","McPherson","1115","Mcpherson",0
"G0951135","1880","Dakota Territory","095","Mercer","1135","Mercer",0
"G0951155","1880","Dakota Territory","095","Meyer","1155","Meyer",115
"G0951175","1880","Dakota Territory","095","Miner","1175","Miner",363
"G0951195","1880","Dakota Territory","095","Minnehaha","1195","Minnehaha",8251
"G0951215","1880","Dakota Territory","095","Moody","1215","Moody",3915
"G0951235","1880","Dakota Territory","095","Morton","1235","Morton",200
"G0951255","1880","Dakota Territory","095","Mountraille","1255","Mountraille",13
"G0951275","1880","Dakota Territory","095","Pembina","1275","Pembina",4862
"G0951295","1880","Dakota Territory","095","Pennington","1295","Pennington",2244
"G0951315","1880","Dakota Territory","095","Potter","1315","Potter",0
"G0951335","1880","Dakota Territory","095","Pratt","1335","Pratt",0
"G0951355","1880","Dakota Territory","095","Presho","1355","Presho",0
"G0951375","1880","Dakota Territory","095","Ramsey","1375","Ramsey",281
"G0951395","1880","Dakota Territory","095","Ransom","1395","Ransom",537
"G0951415","1880","Dakota Territory","095","Renville","1415","Renville",0
"G0951435","1880","Dakota Territory","095","Richland","1435","Richland",3597
"G0951455","1880","Dakota Territory","095","Rolette","1455","Rolette",0
"G0951475","1880","Dakota Territory","095","Rusk","1475","Rusk",46
"G0951495","1880","Dakota Territory","095","Shannon","1495","Shannon",113
"G0951515","1880","Dakota Territory","095","Sheridan","1515","Sheridan",0
"G0951527","1880","Dakota Territory","095","Sisseton and Wahpeton Indian Reservations","1527","Sisseton and Wahpeton Indian Reservations",73
"G0951535","1880","Dakota Territory","095","Spink","1535","Spink",477
"G0951555","1880","Dakota Territory","095","Stanley","1555","Stanley",793
"G0951575","1880","Dakota Territory","095","Stark","1575","Stark",0
"G0951595","1880","Dakota Territory","095","Stevens","1595","Stevens",247
"G0951615","1880","Dakota Territory","095","Stutsman","1615","Stutsman",1007
"G0951635","1880","Dakota Territory","095","Sully","1635","Sully",296
"G0951655","1880","Dakota Territory","095","Todd","1655","Todd",203
"G0951675","1880","Dakota Territory","095","Traill","1675","Traill",4123
"G0951695","1880","Dakota Territory","095","Tripp","1695","Tripp",0
"G0951715","1880","Dakota Territory","095","Turner","1715","Turner",5320
"G0951735","1880","Dakota Territory","095","Union","1735","Union",6813
"G0951755","1880","Dakota Territory","095","Unorganized Territory","1755","Unorganized Territory",0
"G0951775","1880","Dakota Territory","095","Wallette","1775","Wallette",432
"G0951795","1880","Dakota Territory","095","Walworth","1795","Walworth",46
"G0951815","1880","Dakota Territory","095","White River","1815","White River",0
"G0951835","1880","Dakota Territory","095","Williams","1835","Williams",14
"G0951855","1880","Dakota Territory","095","Yankton","1855","Yankton",8390
"G0951875","1880","Dakota Territory","095","Ziebach","1875","Ziebach",0
"G1000010","1880","Delaware","100","Kent","0010","Kent",32874
"G1000030","1880","Delaware","100","New Castle","0030","New Castle",77716
"G1000050","1880","Delaware","100","Sussex","0050","Sussex",36018
"G1100010","1880","District Of Columbia","110","District Of Columbia","0010","District Of Columbia",177624
"G1200010","1880","Florida","120","Alachua","0010","Alachua",16462
"G1200030","1880","Florida","120","Baker","0030","Baker",2303
"G1200070","1880","Florida","120","Bradford","0070","Bradford",6112
"G1200090","1880","Florida","120","Brevard","0090","Brevard",1478
"G1200130","1880","Florida","120","Calhoun","0130","Calhoun",1580
"G1200190","1880","Florida","120","Clay","0190","Clay",2838
"G1200230","1880","Florida","120","Columbia","0230","Columbia",9589
"G1200250","1880","Florida","120","Dade","0250","Dade",257
"G1200310","1880","Florida","120","Duval","0310","Duval",19431
"G1200330","1880","Florida","120","Escambia","0330","Escambia",12156
"G1200370","1880","Florida","120","Franklin","0370","Franklin",1791
"G1200390","1880","Florida","120","Gadsden","0390","Gadsden",12169
"G1200470","1880","Florida","120","Hamilton","0470","Hamilton",6790
"G1200530","1880","Florida","120","Hernando","0530","Hernando",4248
"G1200570","1880","Florida","120","Hillsborough","0570","Hillsborough",5814
"G1200590","1880","Florida","120","Holmes","0590","Holmes",2170
"G1200630","1880","Florida","120","Jackson","0630","Jackson",14372
"G1200650","1880","Florida","120","Jefferson","0650","Jefferson",16065
"G1200670","1880","Florida","120","Lafayette","0670","Lafayette",2441
"G1200730","1880","Florida","120","Leon","0730","Leon",19662
"G1200750","1880","Florida","120","Levy","0750","Levy",5767
"G1200770","1880","Florida","120","Liberty","0770","Liberty",1362
"G1200790","1880","Florida","120","Madison","0790","Madison",14798
"G1200810","1880","Florida","120","Manatee","0810","Manatee",3544
"G1200830","1880","Florida","120","Marion","0830","Marion",13046
"G1200870","1880","Florida","120","Monroe","0870","Monroe",10940
"G1200890","1880","Florida","120","Nassau","0890","Nassau",6635
"G1200950","1880","Florida","120","Orange","0950","Orange",6618
"G1201050","1880","Florida","120","Polk","1050","Polk",3181
"G1201070","1880","Florida","120","Putnam","1070","Putnam",6261
"G1201090","1880","Florida","120","St Johns","1090","St Johns",4535
"G1201130","1880","Florida","120","Santa Rosa","1130","Santa Rosa",6645
"G1201190","1880","Florida","120","Sumter","1190","Sumter",4686
"G1201210","1880","Florida","120","Suwannee","1210","Suwannee",7161
"G1201230","1880","Florida","120","Taylor","1230","Taylor",2279
"G1201270","1880","Florida","120","Volusia","1270","Volusia",3294
"G1201290","1880","Florida","120","Wakulla","1290","Wakulla",2723
"G1201310","1880","Florida","120","Walton","1310","Walton",4201
"G1201330","1880","Florida","120","Washington","1330","Washington",4089
"G1300010","1880","Georgia","130","Appling","0010","Appling",5276
"G1300070","1880","Georgia","130","Baker","0070","Baker",7307
"G1300090","1880","Georgia","130","Baldwin","0090","Baldwin",13806
"G1300110","1880","Georgia","130","Banks","0110","Banks",7337
"G1300150","1880","Georgia","130","Bartow","0150","Bartow",18690
"G1300190","1880","Georgia","130","Berrien","0190","Berrien",6619
"G1300210","1880","Georgia","130","Bibb","0210","Bibb",27147
"G1300270","1880","Georgia","130","Brooks","0270","Brooks",11727
"G1300290","1880","Georgia","130","Bryan","0290","Bryan",4929
"G1300310","1880","Georgia","130","Bulloch","0310","Bulloch",8053
"G1300330","1880","Georgia","130","Burke","0330","Burke",27128
"G1300350","1880","Georgia","130","Butts","0350","Butts",8311
"G1300370","1880","Georgia","130","Calhoun","0370","Calhoun",7024
"G1300390","1880","Georgia","130","Camden","0390","Camden",6183
"G1300395","1880","Georgia","130","Campbell","0395","Campbell",9970
"G1300450","1880","Georgia","130","Carroll","0450","Carroll",16901
"G1300470","1880","Georgia","130","Catoosa","0470","Catoosa",4739
"G1300490","1880","Georgia","130","Charlton","0490","Charlton",2154
"G1300510","1880","Georgia","130","Chatham","0510","Chatham",45023
"G1300530","1880","Georgia","130","Chattahoochee","0530","Chattahoochee",5670
"G1300550","1880","Georgia","130","Chattooga","0550","Chattooga",10021
"G1300570","1880","Georgia","130","Cherokee","0570","Cherokee",14325
"G1300590","1880","Georgia","130","Clarke","0590","Clarke",11702
"G1300610","1880","Georgia","130","Clay","0610","Clay",6650
"G1300630","1880","Georgia","130","Clayton","0630","Clayton",8027
"G1300650","1880","Georgia","130","Clinch","0650","Clinch",4138
"G1300670","1880","Georgia","130","Cobb","0670","Cobb",20748
"G1300690","1880","Georgia","130","Coffee","0690","Coffee",5070
"G1300710","1880","Georgia","130","Colquitt","0710","Colquitt",2527
"G1300730","1880","Georgia","130","Columbia","0730","Columbia",10465
"G1300770","1880","Georgia","130","Coweta","0770","Coweta",21109
"G1300790","1880","Georgia","130","Crawford","0790","Crawford",8656
"G1300830","1880","Georgia","130","Dade","0830","Dade",4702
"G1300850","1880","Georgia","130","Dawson","0850","Dawson",5837
"G1300870","1880","Georgia","130","Decatur","0870","Decatur",19072
"G1300890","1880","Georgia","130","DeKalb","0890","De Kalb",14497
"G1300910","1880","Georgia","130","Dodge","0910","Dodge",5358
"G1300930","1880","Georgia","130","Dooly","0930","Dooly",12420
"G1300950","1880","Georgia","130","Dougherty","0950","Dougherty",12622
"G1300970","1880","Georgia","130","Douglas","0970","Douglas",6934
"G1300990","1880","Georgia","130","Early","0990","Early",7611
"G1301010","1880","Georgia","130","Echols","1010","Echols",2553
"G1301030","1880","Georgia","130","Effingham","1030","Effingham",5979
"G1301050","1880","Georgia","130","Elbert","1050","Elbert",12957
"G1301070","1880","Georgia","130","Emanuel","1070","Emanuel",9759
"G1301110","1880","Georgia","130","Fannin","1110","Fannin",7245
"G1301130","1880","Georgia","130","Fayette","1130","Fayette",8605
"G1301150","1880","Georgia","130","Floyd","1150","Floyd",24418
"G1301170","1880","Georgia","130","Forsyth","1170","Forsyth",10559
